"","date","date1","yearday","Year","month","season","Site","MA","raw","year","raw_min","raw_max"
"7623","2001APR06",2001-04-06,96,2001,"APR","spring","Saadiyat",24.9711254852881,25.12,2001,1,0
"7624","2001APR07",2001-04-07,97,2001,"APR","spring","Saadiyat",25.2703087539164,25.31,2001,1,0
"7625","2001APR08",2001-04-08,98,2001,"APR","spring","Saadiyat",25.3876009200609,24.87,2001,1,0
"7626","2001APR09",2001-04-09,99,2001,"APR","spring","Saadiyat",25.3952541307194,24.65,2001,1,0
"7627","2001APR10",2001-04-10,100,2001,"APR","spring","Saadiyat",25.3958869132902,24.72,2001,1,0
"7628","2001APR11",2001-04-11,101,2001,"APR","spring","Saadiyat",25.3644353248515,24.82,2001,1,0
"7629","2001APR12",2001-04-12,102,2001,"APR","spring","Saadiyat",25.2625106148713,24.77,2001,1,0
"7630","2001APR13",2001-04-13,103,2001,"APR","spring","Saadiyat",25.2081758662218,24.98,2001,1,0
"7631","2001APR14",2001-04-14,104,2001,"APR","spring","Saadiyat",25.1730857507255,25.08,2001,1,0
"7632","2001APR15",2001-04-15,105,2001,"APR","spring","Saadiyat",25.2393409839621,25.38,2001,1,0
"7633","2001APR16",2001-04-16,106,2001,"APR","spring","Saadiyat",25.3780955194338,25.52,2001,1,0
"7634","2001APR17",2001-04-17,107,2001,"APR","spring","Saadiyat",25.412349450176,25.16,2001,1,0
"7635","2001APR18",2001-04-18,108,2001,"APR","spring","Saadiyat",25.5347028568192,25.55,2001,1,0
"7636","2001APR19",2001-04-19,109,2001,"APR","spring","Saadiyat",25.6480758092433,25.59,2001,1,0
"7637","2001APR20",2001-04-20,110,2001,"APR","spring","Saadiyat",25.7596657013442,25.68,2001,1,0
"7638","2001APR21",2001-04-21,111,2001,"APR","spring","Saadiyat",25.806376941165,25.57,2001,1,0
"7639","2001APR22",2001-04-22,112,2001,"APR","spring","Saadiyat",25.7961933490096,25.48,2001,1,0
"7640","2001APR23",2001-04-23,113,2001,"APR","spring","Saadiyat",26.016700902475,26.45,2001,1,0
"7641","2001APR24",2001-04-24,114,2001,"APR","spring","Saadiyat",26.1798074488117,26.29,2001,1,0
"7642","2001APR25",2001-04-25,115,2001,"APR","spring","Saadiyat",26.4444997889701,26.76,2001,1,0
"7643","2001APR26",2001-04-26,116,2001,"APR","spring","Saadiyat",26.7038998171074,26.98,2001,1,0
"7644","2001APR27",2001-04-27,117,2001,"APR","spring","Saadiyat",26.9147131748265,26.96,2001,1,0
"7645","2001APR28",2001-04-28,118,2001,"APR","spring","Saadiyat",27.0987514181829,26.96,2001,1,0
"7646","2001APR29",2001-04-29,119,2001,"APR","spring","Saadiyat",27.3222512290919,27.15,2001,1,0
"7647","2001APR30",2001-04-30,120,2001,"APR","spring","Saadiyat",27.539951065213,27.46,2001,1,0
"7648","2001MAY01",2001-05-01,121,2001,"MAY","spring","Saadiyat",27.7439575898512,27.72,2001,1,0
"7649","2001MAY02",2001-05-02,122,2001,"MAY","spring","Saadiyat",28.0547632445377,28.3,2001,1,0
"7650","2001MAY03",2001-05-03,123,2001,"MAY","spring","Saadiyat",28.4114614785994,28.8,2001,1,0
"7651","2001MAY04",2001-05-04,124,2001,"MAY","spring","Saadiyat",28.8432666147861,29.31,2001,1,0
"7652","2002FEB07",2002-02-07,38,2002,"FEB","winter","Saadiyat",19.3216883382606,19.57,2002,1,0
"7653","2002FEB08",2002-02-08,39,2002,"FEB","winter","Saadiyat",19.3794632264926,19.95,2002,1,0
"7654","2002FEB09",2002-02-09,40,2002,"FEB","winter","Saadiyat",19.4915347962935,20.12,2002,1,0
"7655","2002FEB10",2002-02-10,41,2002,"FEB","winter","Saadiyat",19.7059968234544,20.44,2002,1,0
"7656","2002FEB11",2002-02-11,42,2002,"FEB","winter","Saadiyat",19.9038639136605,20.44,2002,1,0
"7657","2002FEB12",2002-02-12,43,2002,"FEB","winter","Saadiyat",20.0833487251724,20.45,2002,1,0
"7658","2002FEB13",2002-02-13,44,2002,"FEB","winter","Saadiyat",20.2355688951494,20.43,2002,1,0
"7659","2002FEB14",2002-02-14,45,2002,"FEB","winter","Saadiyat",20.3474930424628,20.35,2002,1,0
"7660","2002FEB15",2002-02-15,46,2002,"FEB","winter","Saadiyat",20.5091606368011,20.66,2002,1,0
"7661","2002FEB16",2002-02-16,47,2002,"FEB","winter","Saadiyat",20.6232725518943,20.7,2002,1,0
"7662","2002FEB17",2002-02-17,48,2002,"FEB","winter","Saadiyat",20.6815028783084,20.67,2002,1,0
"7663","2002FEB18",2002-02-18,49,2002,"FEB","winter","Saadiyat",20.689302494534,20.59,2002,1,0
"7664","2002FEB19",2002-02-19,50,2002,"FEB","winter","Saadiyat",20.5860621619294,20.18,2002,1,0
"7665","2002FEB20",2002-02-20,51,2002,"FEB","winter","Saadiyat",20.5905872070055,20.53,2002,1,0
"7666","2002FEB21",2002-02-21,52,2002,"FEB","winter","Saadiyat",20.6278422460714,20.63,2002,1,0
"7667","2002FEB22",2002-02-22,53,2002,"FEB","winter","Saadiyat",20.6634632799286,20.7,2002,1,0
"7668","2002FEB23",2002-02-23,54,2002,"FEB","winter","Saadiyat",20.6843348426048,20.75,2002,1,0
"7669","2002FEB24",2002-02-24,55,2002,"FEB","winter","Saadiyat",20.6990901969241,20.74,2002,1,0
"7670","2002FEB25",2002-02-25,56,2002,"FEB","winter","Saadiyat",20.7485448373343,20.85,2002,1,0
"7671","2002FEB26",2002-02-26,57,2002,"FEB","winter","Saadiyat",20.9520721923564,21.33,2002,1,0
"7672","2002FEB27",2002-02-27,58,2002,"FEB","winter","Saadiyat",21.2044625667088,21.6,2002,1,0
"7673","2002FEB28",2002-02-28,59,2002,"FEB","winter","Saadiyat",21.2732008911477,21.15,2002,1,0
"7674","2002MAR01",2002-03-01,60,2002,"MAR","spring","Saadiyat",21.241440772328,20.85,2002,1,0
"7675","2002MAR02",2002-03-02,61,2002,"MAR","spring","Saadiyat",21.1872486693509,20.78,2002,1,0
"7676","2002MAR03",2002-03-03,62,2002,"MAR","spring","Saadiyat",21.1802821801041,20.94,2002,1,0
"7677","2002MAR04",2002-03-04,63,2002,"MAR","spring","Saadiyat",21.1169112227569,20.75,2002,1,0
"7678","2002MAR05",2002-03-05,64,2002,"MAR","spring","Saadiyat",21.0653230597227,20.91,2002,1,0
"7679","2002MAR06",2002-03-06,65,2002,"MAR","spring","Saadiyat",20.9866133184263,20.97,2002,1,0
"7680","2002MAR07",2002-03-07,66,2002,"MAR","spring","Saadiyat",20.9730648759695,21.13,2002,1,0
"7681","2002MAR08",2002-03-08,67,2002,"MAR","spring","Saadiyat",21.0779895591735,21.38,2002,1,0
"7682","2002MAR09",2002-03-09,68,2002,"MAR","spring","Saadiyat",21.1642576179504,21.27,2002,1,0
"7683","2002MAR10",2002-03-10,69,2002,"MAR","spring","Saadiyat",21.3690232688903,21.78,2002,1,0
"7684","2002MAR11",2002-03-11,70,2002,"MAR","spring","Saadiyat",21.431153499705,21.34,2002,1,0
"7685","2002MAR12",2002-03-12,71,2002,"MAR","spring","Saadiyat",21.5349996997443,21.52,2002,1,0
"7686","2002MAR13",2002-03-13,72,2002,"MAR","spring","Saadiyat",21.6609997397784,21.71,2002,1,0
"7687","2002MAR14",2002-03-14,73,2002,"MAR","spring","Saadiyat",21.9155331078079,22.31,2002,1,0
"7688","2002MAR15",2002-03-15,74,2002,"MAR","spring","Saadiyat",22.2261286934336,22.75,2002,1,0
"7689","2002MAR16",2002-03-16,75,2002,"MAR","spring","Saadiyat",22.5846448676424,23.12,2002,1,0
"7690","2002MAR17",2002-03-17,76,2002,"MAR","spring","Saadiyat",22.9326922186234,23.36,2002,1,0
"7691","2002MAR18",2002-03-18,77,2002,"MAR","spring","Saadiyat",23.1683332561403,23.13,2002,1,0
"7692","2002MAR19",2002-03-19,78,2002,"MAR","spring","Saadiyat",23.6485554886549,24.1,2002,1,0
"7693","2002MAR20",2002-03-20,79,2002,"MAR","spring","Saadiyat",24.2667480901676,24.95,2002,1,0
"7694","2002MAR21",2002-03-21,80,2002,"MAR","spring","Saadiyat",24.4778483448119,23.93,2002,1,0
"7695","2002MAR22",2002-03-22,81,2002,"MAR","spring","Saadiyat",24.5674685655037,23.84,2002,1,0
"7696","2002MAR23",2002-03-23,82,2002,"MAR","spring","Saadiyat",24.5031394234365,23.51,2002,1,0
"7697","2002MAR24",2002-03-24,83,2002,"MAR","spring","Saadiyat",24.3960541669783,23.47,2002,1,0
"7698","2002MAR25",2002-03-25,84,2002,"MAR","spring","Saadiyat",24.2812469447145,23.39,2002,1,0
"7699","2002MAR26",2002-03-26,85,2002,"MAR","spring","Saadiyat",24.0470806854193,23.07,2002,1,0
"7700","2002MAR27",2002-03-27,86,2002,"MAR","spring","Saadiyat",23.8588032606967,23.58,2002,1,0
"7701","2002MAR28",2002-03-28,87,2002,"MAR","spring","Saadiyat",23.7656294926038,23.8,2002,1,0
"7702","2002MAR29",2002-03-29,88,2002,"MAR","spring","Saadiyat",23.81487889359,24.01,2002,1,0
"7703","2002MAR30",2002-03-30,89,2002,"MAR","spring","Saadiyat",23.9628950411113,24.3,2002,1,0
"7704","2002MAR31",2002-03-31,90,2002,"MAR","spring","Saadiyat",24.1665090356298,24.49,2002,1,0
"7705","2002APR01",2002-04-01,91,2002,"APR","spring","Saadiyat",24.4256411642125,24.77,2002,1,0
"7706","2002APR02",2002-04-02,92,2002,"APR","spring","Saadiyat",24.6875556756508,24.81,2002,1,0
"7707","2002APR03",2002-04-03,93,2002,"APR","spring","Saadiyat",24.8192149188974,24.5,2002,1,0
"7708","2002APR04",2002-04-04,94,2002,"APR","spring","Saadiyat",24.7806529297111,24.11,2002,1,0
"7709","2002APR05",2002-04-05,95,2002,"APR","spring","Saadiyat",24.7452325390829,24.21,2002,1,0
"7710","2002APR06",2002-04-06,96,2002,"APR","spring","Saadiyat",24.7052015338719,24.3,2002,1,0
"7711","2002APR07",2002-04-07,97,2002,"APR","spring","Saadiyat",24.609174662689,24.19,2002,1,0
"7712","2002APR08",2002-04-08,98,2002,"APR","spring","Saadiyat",24.6226180409971,24.67,2002,1,0
"7713","2002APR09",2002-04-09,99,2002,"APR","spring","Saadiyat",24.6236023021975,24.71,2002,1,0
"7714","2002APR10",2002-04-10,100,2002,"APR","spring","Saadiyat",24.6637886619045,24.79,2002,1,0
"7715","2002APR11",2002-04-11,101,2002,"APR","spring","Saadiyat",24.6972835069839,24.61,2002,1,0
"7716","2002APR12",2002-04-12,102,2002,"APR","spring","Saadiyat",24.726979039386,24.54,2002,1,0
"7717","2002APR13",2002-04-13,103,2002,"APR","spring","Saadiyat",24.7613818341346,24.62,2002,1,0
"7718","2002APR14",2002-04-14,104,2002,"APR","spring","Saadiyat",24.8325309229166,24.77,2002,1,0
"7719","2002APR15",2002-04-15,105,2002,"APR","spring","Saadiyat",24.9281934665277,24.99,2002,1,0
"7720","2002APR16",2002-04-16,106,2002,"APR","spring","Saadiyat",24.9524343376574,24.9,2002,1,0
"7721","2002APR17",2002-04-17,107,2002,"APR","spring","Saadiyat",24.9841097593031,24.97,2002,1,0
"7722","2002APR18",2002-04-18,108,2002,"APR","spring","Saadiyat",25.279561791396,25.95,2002,1,0
"7723","2002APR19",2002-04-19,109,2002,"APR","spring","Saadiyat",25.6296202192099,26.24,2002,1,0
"7724","2002APR20",2002-04-20,110,2002,"APR","spring","Saadiyat",25.9670041899819,26.37,2002,1,0
"7725","2002APR21",2002-04-21,111,2002,"APR","spring","Saadiyat",26.230736964651,26.32,2002,1,0
"7726","2002APR22",2002-04-22,112,2002,"APR","spring","Saadiyat",26.4213053693642,26.27,2002,1,0
"7727","2002APR23",2002-04-23,113,2002,"APR","spring","Saadiyat",26.5697979867823,26.24,2002,1,0
"7728","2002APR24",2002-04-24,114,2002,"APR","spring","Saadiyat",26.6224915885446,25.95,2002,1,0
"7729","2002APR25",2002-04-25,115,2002,"APR","spring","Saadiyat",26.635492710072,26.09,2002,1,0
"7730","2002APR26",2002-04-26,116,2002,"APR","spring","Saadiyat",26.5940936820624,26.21,2002,1,0
"7731","2002APR27",2002-04-27,117,2002,"APR","spring","Saadiyat",26.6822145244541,26.78,2002,1,0
"7732","2002APR28",2002-04-28,118,2002,"APR","spring","Saadiyat",26.8172525878602,27.02,2002,1,0
"7733","2002APR29",2002-04-29,119,2002,"APR","spring","Saadiyat",27.0156189094789,27.3,2002,1,0
"7734","2002APR30",2002-04-30,120,2002,"APR","spring","Saadiyat",27.291536388215,27.67,2002,1,0
"7735","2002MAY01",2002-05-01,121,2002,"MAY","spring","Saadiyat",27.573331536453,27.75,2002,1,0
"7736","2002MAY02",2002-05-02,122,2002,"MAY","spring","Saadiyat",27.8302206649259,27.76,2002,1,0
"7737","2002MAY03",2002-05-03,123,2002,"MAY","spring","Saadiyat",28.2275245762692,28.48,2002,1,0
"7738","2002MAY04",2002-05-04,124,2002,"MAY","spring","Saadiyat",28.5231879660999,28.47,2002,1,0
"7739","2002MAY05",2002-05-05,125,2002,"MAY","spring","Saadiyat",28.7334295706199,28.5,2002,1,0
"7740","2002MAY06",2002-05-06,126,2002,"MAY","spring","Saadiyat",28.8676389612039,28.45,2002,1,0
"7741","2002MAY07",2002-05-07,127,2002,"MAY","spring","Saadiyat",29.0019537663768,28.68,2002,1,0
"7742","2003JAN29",2003-01-29,29,2003,"JAN","winter","Saadiyat",20.0767582434989,19.74,2003,1,0
"7743","2003JAN30",2003-01-30,30,2003,"JAN","winter","Saadiyat",19.9638571443657,19.75,2003,1,0
"7744","2003JAN31",2003-01-31,31,2003,"JAN","winter","Saadiyat",19.9713428584503,20.21,2003,1,0
"7745","2003FEB01",2003-02-01,32,2003,"FEB","winter","Saadiyat",20.0624971439902,20.54,2003,1,0
"7746","2003FEB02",2003-02-02,33,2003,"FEB","winter","Saadiyat",20.1148308581249,20.37,2003,1,0
"7747","2003FEB03",2003-02-03,34,2003,"FEB","winter","Saadiyat",20.2828534103749,20.79,2003,1,0
"7748","2003FEB04",2003-02-04,35,2003,"FEB","winter","Saadiyat",20.4158062889916,20.81,2003,1,0
"7749","2003FEB05",2003-02-05,36,2003,"FEB","winter","Saadiyat",20.603032117126,20.95,2003,1,0
"7750","2003FEB06",2003-02-06,37,2003,"FEB","winter","Saadiyat",20.8526278348426,21.11,2003,1,0
"7751","2003FEB07",2003-02-07,38,2003,"FEB","winter","Saadiyat",20.9122774568636,20.64,2003,1,0
"7752","2003FEB08",2003-02-08,39,2003,"FEB","winter","Saadiyat",20.7859737959484,20.17,2003,1,0
"7753","2003FEB09",2003-02-09,40,2003,"FEB","winter","Saadiyat",20.807177289822,20.7,2003,1,0
"7754","2003FEB10",2003-02-10,41,2003,"FEB","winter","Saadiyat",20.7902203178457,20.63,2003,1,0
"7755","2003FEB11",2003-02-11,42,2003,"FEB","winter","Saadiyat",20.9541909421329,21.41,2003,1,0
"7756","2003FEB12",2003-02-12,43,2003,"FEB","winter","Saadiyat",21.1602988165152,21.69,2003,1,0
"7757","2003FEB13",2003-02-13,44,2003,"FEB","winter","Saadiyat",21.3775923076465,21.91,2003,1,0
"7758","2003FEB14",2003-02-14,45,2003,"FEB","winter","Saadiyat",21.5519133332937,21.78,2003,1,0
"7759","2003FEB15",2003-02-15,46,2003,"FEB","winter","Saadiyat",21.8189915555212,21.98,2003,1,0
"7760","2003FEB16",2003-02-16,47,2003,"FEB","winter","Saadiyat",22.0917926814517,22.15,2003,1,0
"7761","2003FEB17",2003-02-17,48,2003,"FEB","winter","Saadiyat",22.0815536572581,21.34,2003,1,0
"7762","2003FEB18",2003-02-18,49,2003,"FEB","winter","Saadiyat",21.8866798362904,20.82,2003,1,0
"7763","2003FEB19",2003-02-19,50,2003,"FEB","winter","Saadiyat",21.7244558581183,21.11,2003,1,0
"7764","2003FEB20",2003-02-20,51,2003,"FEB","winter","Saadiyat",21.5558617437025,21.13,2003,1,0
"7765","2003FEB21",2003-02-21,52,2003,"FEB","winter","Saadiyat",21.4410801778755,21.27,2003,1,0
"7766","2003FEB22",2003-02-22,53,2003,"FEB","winter","Saadiyat",21.3369361541588,21.27,2003,1,0
"7767","2003FEB23",2003-02-23,54,2003,"FEB","winter","Saadiyat",21.3020113336043,21.57,2003,1,0
"7768","2003FEB24",2003-02-24,55,2003,"FEB","winter","Saadiyat",21.2504098224571,21.33,2003,1,0
"7769","2003FEB25",2003-02-25,56,2003,"FEB","winter","Saadiyat",21.3690218461294,21.61,2003,1,0
"7770","2003FEB26",2003-02-26,57,2003,"FEB","winter","Saadiyat",21.4764855999789,21.57,2003,1,0
"7771","2003FEB27",2003-02-27,58,2003,"FEB","winter","Saadiyat",21.4262875199817,21.11,2003,1,0
"7772","2003FEB28",2003-02-28,59,2003,"FEB","winter","Saadiyat",21.4467825173175,21.39,2003,1,0
"7773","2003MAR01",2003-03-01,60,2003,"MAR","spring","Saadiyat",21.3245448483418,20.9,2003,1,0
"7774","2003MAR02",2003-03-02,61,2003,"MAR","spring","Saadiyat",21.1239388685629,20.62,2003,1,0
"7775","2003MAR03",2003-03-03,62,2003,"MAR","spring","Saadiyat",20.9727470194212,20.72,2003,1,0
"7776","2003MAR04",2003-03-04,63,2003,"MAR","spring","Saadiyat",20.8230474168317,20.66,2003,1,0
"7777","2003MAR05",2003-03-05,64,2003,"MAR","spring","Saadiyat",20.8319744279208,21.24,2003,1,0
"7778","2003MAR06",2003-03-06,65,2003,"MAR","spring","Saadiyat",20.9637111708647,21.58,2003,1,0
"7779","2003MAR07",2003-03-07,66,2003,"MAR","spring","Saadiyat",21.1432163480827,21.78,2003,1,0
"7780","2003MAR08",2003-03-08,67,2003,"MAR","spring","Saadiyat",21.238120835005,21.5,2003,1,0
"7781","2003MAR09",2003-03-09,68,2003,"MAR","spring","Saadiyat",21.3290380570044,21.34,2003,1,0
"7782","2003MAR10",2003-03-10,69,2003,"MAR","spring","Saadiyat",21.6678329827371,22.27,2003,1,0
"7783","2003MAR11",2003-03-11,70,2003,"MAR","spring","Saadiyat",22.0574552517055,22.64,2003,1,0
"7784","2003MAR12",2003-03-12,71,2003,"MAR","spring","Saadiyat",22.3017945514781,22.42,2003,1,0
"7785","2003MAR13",2003-03-13,72,2003,"MAR","spring","Saadiyat",22.3162219446144,21.91,2003,1,0
"7786","2003MAR14",2003-03-14,73,2003,"MAR","spring","Saadiyat",22.2980590186658,21.93,2003,1,0
"7787","2003MAR15",2003-03-15,74,2003,"MAR","spring","Saadiyat",22.3009844828437,21.98,2003,1,0
"7788","2003MAR16",2003-03-16,75,2003,"MAR","spring","Saadiyat",22.2288532184645,21.59,2003,1,0
"7789","2003MAR17",2003-03-17,76,2003,"MAR","spring","Saadiyat",22.1470061226693,21.71,2003,1,0
"7790","2003MAR18",2003-03-18,77,2003,"MAR","spring","Saadiyat",22.3414053063133,23.03,2003,1,0
"7791","2003MAR19",2003-03-19,78,2003,"MAR","spring","Saadiyat",22.5158845988049,23.09,2003,1,0
"7792","2003MAR20",2003-03-20,79,2003,"MAR","spring","Saadiyat",22.6490999856309,22.84,2003,1,0
"7793","2003MAR21",2003-03-21,80,2003,"MAR","spring","Saadiyat",22.8878866542135,23.18,2003,1,0
"7794","2003MAR22",2003-03-22,81,2003,"MAR","spring","Saadiyat",23.1621684336517,23.45,2003,1,0
"7795","2003MAR23",2003-03-23,82,2003,"MAR","spring","Saadiyat",23.4758793091648,23.65,2003,1,0
"7796","2003MAR24",2003-03-24,83,2003,"MAR","spring","Saadiyat",23.7790954012761,23.7,2003,1,0
"7797","2003MAR25",2003-03-25,84,2003,"MAR","spring","Saadiyat",24.265882681106,24.9,2003,1,0
"7798","2003MAR26",2003-03-26,85,2003,"MAR","spring","Saadiyat",24.6037649902919,24.93,2003,1,0
"7799","2003MAR27",2003-03-27,86,2003,"MAR","spring","Saadiyat",24.6852629915863,24.09,2003,1,0
"7800","2003MAR28",2003-03-28,87,2003,"MAR","spring","Saadiyat",24.6325612593748,23.65,2003,1,0
"7801","2003MAR29",2003-03-29,88,2003,"MAR","spring","Saadiyat",24.3408864247915,22.88,2003,1,0
"7802","2003MAR30",2003-03-30,89,2003,"MAR","spring","Saadiyat",24.3554349014859,24,2003,1,0
"7803","2003MAR31",2003-03-31,90,2003,"MAR","spring","Saadiyat",24.4767102479545,24.47,2003,1,0
"7804","2003APR01",2003-04-01,91,2003,"APR","spring","Saadiyat",24.4371488815606,24.24,2003,1,0
"7805","2003APR02",2003-04-02,92,2003,"APR","spring","Saadiyat",24.2381956973525,23.93,2003,1,0
"7806","2003APR03",2003-04-03,93,2003,"APR","spring","Saadiyat",24.1944362710388,24.21,2003,1,0
"7807","2003APR04",2003-04-04,94,2003,"APR","spring","Saadiyat",24.3378447682336,24.57,2003,1,0
"7808","2003APR05",2003-04-05,95,2003,"APR","spring","Saadiyat",24.6681321324692,25.04,2003,1,0
"7809","2003APR06",2003-04-06,96,2003,"APR","spring","Saadiyat",25.0190478481399,25.37,2003,1,0
"7810","2003APR07",2003-04-07,97,2003,"APR","spring","Saadiyat",25.1931748017213,25.28,2003,1,0
"7811","2003APR08",2003-04-08,98,2003,"APR","spring","Saadiyat",25.4507514948251,25.74,2003,1,0
"7812","2003APR09",2003-04-09,99,2003,"APR","spring","Saadiyat",25.7046512955151,25.72,2003,1,0
"7813","2003APR10",2003-04-10,100,2003,"APR","spring","Saadiyat",26.0040311227798,26.01,2003,1,0
"7814","2003APR11",2003-04-11,101,2003,"APR","spring","Saadiyat",26.2074936397424,25.96,2003,1,0
"7815","2003APR12",2003-04-12,102,2003,"APR","spring","Saadiyat",26.3338278211101,25.98,2003,1,0
"7816","2003APR13",2003-04-13,103,2003,"APR","spring","Saadiyat",26.5046507782954,26.41,2003,1,0
"7817","2003APR14",2003-04-14,104,2003,"APR","spring","Saadiyat",26.5940306745227,26.25,2003,1,0
"7818","2003APR15",2003-04-15,105,2003,"APR","spring","Saadiyat",26.7028265845864,26.46,2003,1,0
"7819","2003APR16",2003-04-16,106,2003,"APR","spring","Saadiyat",26.6051163733082,25.85,2003,1,0
"7820","2003APR17",2003-04-17,107,2003,"APR","spring","Saadiyat",26.4944341902004,25.82,2003,1,0
"7821","2003APR18",2003-04-18,108,2003,"APR","spring","Saadiyat",26.4171762981737,25.95,2003,1,0
"7822","2003APR19",2003-04-19,109,2003,"APR","spring","Saadiyat",26.2962194584172,25.74,2003,1,0
"7823","2003APR20",2003-04-20,110,2003,"APR","spring","Saadiyat",26.1987235306282,25.88,2003,1,0
"7824","2003APR21",2003-04-21,111,2003,"APR","spring","Saadiyat",26.0375603932111,25.66,2003,1,0
"7825","2003APR22",2003-04-22,112,2003,"APR","spring","Saadiyat",26.134552340783,26.56,2003,1,0
"7826","2003APR23",2003-04-23,113,2003,"APR","spring","Saadiyat",26.2479453620119,26.57,2003,1,0
"7827","2003APR24",2003-04-24,114,2003,"APR","spring","Saadiyat",26.4208859804103,26.69,2003,1,0
"7828","2003APR25",2003-04-25,115,2003,"APR","spring","Saadiyat",26.6041011830223,26.84,2003,1,0
"7829","2003APR26",2003-04-26,116,2003,"APR","spring","Saadiyat",26.888221025286,27.29,2003,1,0
"7830","2003APR27",2003-04-27,117,2003,"APR","spring","Saadiyat",27.2324582219145,27.64,2003,1,0
"7831","2003APR28",2003-04-28,118,2003,"APR","spring","Saadiyat",27.5947971256593,27.86,2003,1,0
"7832","2004FEB08",2004-02-08,39,2004,"FEB","winter","Saadiyat",20.9441094697946,20.46,2004,1,0
"7833","2004FEB09",2004-02-09,40,2004,"FEB","winter","Saadiyat",20.9382282071554,20.82,2004,1,0
"7834","2004FEB10",2004-02-10,41,2004,"FEB","winter","Saadiyat",20.8704644462013,20.64,2004,1,0
"7835","2004FEB11",2004-02-11,42,2004,"FEB","winter","Saadiyat",20.9137358533745,21.13,2004,1,0
"7836","2004FEB12",2004-02-12,43,2004,"FEB","winter","Saadiyat",20.9605710729245,21.26,2004,1,0
"7837","2004FEB13",2004-02-13,44,2004,"FEB","winter","Saadiyat",21.0244949298679,21.43,2004,1,0
"7838","2004FEB14",2004-02-14,45,2004,"FEB","winter","Saadiyat",21.1152289392189,21.52,2004,1,0
"7839","2004FEB15",2004-02-15,46,2004,"FEB","winter","Saadiyat",21.296531747323,21.64,2004,1,0
"7840","2004FEB16",2004-02-16,47,2004,"FEB","winter","Saadiyat",21.2569941810133,20.82,2004,1,0
"7841","2004FEB17",2004-02-17,48,2004,"FEB","winter","Saadiyat",21.3307282902115,21.27,2004,1,0
"7842","2004FEB18",2004-02-18,49,2004,"FEB","winter","Saadiyat",21.34463118485,21.16,2004,1,0
"7843","2004FEB19",2004-02-19,50,2004,"FEB","winter","Saadiyat",21.14734702687,20.53,2004,1,0
"7844","2004FEB20",2004-02-20,51,2004,"FEB","winter","Saadiyat",21.0497007566207,20.88,2004,1,0
"7845","2004FEB21",2004-02-21,52,2004,"FEB","winter","Saadiyat",21.2250739890712,21.92,2004,1,0
"7846","2004FEB22",2004-02-22,53,2004,"FEB","winter","Saadiyat",21.3897307905284,22.02,2004,1,0
"7847","2004FEB23",2004-02-23,54,2004,"FEB","winter","Saadiyat",21.6564333517913,22.31,2004,1,0
"7848","2004FEB24",2004-02-24,55,2004,"FEB","winter","Saadiyat",21.7869089048858,21.84,2004,1,0
"7849","2004FEB25",2004-02-25,56,2004,"FEB","winter","Saadiyat",21.8239877175677,21.64,2004,1,0
"7850","2004FEB26",2004-02-26,57,2004,"FEB","winter","Saadiyat",21.8841226885587,21.56,2004,1,0
"7851","2004FEB27",2004-02-27,58,2004,"FEB","winter","Saadiyat",22.0882396634175,22.06,2004,1,0
"7852","2004FEB28",2004-02-28,59,2004,"FEB","winter","Saadiyat",22.0551410416285,21.62,2004,1,0
"7853","2004FEB29",2004-02-29,60,2004,"FEB","winter","Saadiyat",21.993122236078,21.78,2004,1,0
"7854","2004MAR01",2004-03-01,61,2004,"MAR","spring","Saadiyat",22.0067059379343,22.13,2004,1,0
"7855","2004MAR02",2004-03-02,62,2004,"MAR","spring","Saadiyat",22.0784784795431,22.31,2004,1,0
"7856","2004MAR03",2004-03-03,63,2004,"MAR","spring","Saadiyat",22.2680146822707,22.62,2004,1,0
"7857","2004MAR04",2004-03-04,64,2004,"MAR","spring","Saadiyat",22.4536127246346,22.63,2004,1,0
"7858","2004MAR05",2004-03-05,65,2004,"MAR","spring","Saadiyat",22.71446436135,23.11,2004,1,0
"7859","2004MAR06",2004-03-06,66,2004,"MAR","spring","Saadiyat",23.01386911317,23.4,2004,1,0
"7860","2004MAR07",2004-03-07,67,2004,"MAR","spring","Saadiyat",23.3240198980806,23.52,2004,1,0
"7861","2004MAR08",2004-03-08,68,2004,"MAR","spring","Saadiyat",23.5854839116699,23.62,2004,1,0
"7862","2004MAR09",2004-03-09,69,2004,"MAR","spring","Saadiyat",23.6460860567806,23.13,2004,1,0
"7863","2004MAR10",2004-03-10,70,2004,"MAR","spring","Saadiyat",23.7512745825432,23.45,2004,1,0
"7864","2004MAR11",2004-03-11,71,2004,"MAR","spring","Saadiyat",23.7011046382041,23,2004,1,0
"7865","2004MAR12",2004-03-12,72,2004,"MAR","spring","Saadiyat",23.8409573531102,23.81,2004,1,0
"7866","2004MAR13",2004-03-13,73,2004,"MAR","spring","Saadiyat",23.9508297060288,23.96,2004,1,0
"7867","2004MAR14",2004-03-14,74,2004,"MAR","spring","Saadiyat",23.9067190785583,23.54,2004,1,0
"7868","2004MAR15",2004-03-15,75,2004,"MAR","spring","Saadiyat",23.8884898680839,23.67,2004,1,0
"7869","2004MAR16",2004-03-16,76,2004,"MAR","spring","Saadiyat",23.9760245523394,23.96,2004,1,0
"7870","2004MAR17",2004-03-17,77,2004,"MAR","spring","Saadiyat",24.0018879453608,23.73,2004,1,0
