Time,date,Year,Delma,RasGhanada,Saadiyat,AlAqah,Dibba,month,season,yearday
2002JUL14,14/7/02,2002,92.554,89.283,87.556,88.74,88.757,JUL,summer,195
2002JUL15,15/7/02,2002,92.02,91.768,93.032,88.573,88.605,JUL,summer,196
2002JUL16,16/7/02,2002,92.506,87.425,93.118,88.694,88.726,JUL,summer,197
2002JUL17,17/7/02,2002,91.134,89.442,89.325,88.839,88.834,JUL,summer,198
2002JUL18,18/7/02,2002,88.999,89.445,89.089,88.834,88.919,JUL,summer,199
2002JUL19,19/7/02,2002,92.253,89.233,87.604,88.677,88.713,JUL,summer,200
2002JUL20,20/7/02,2002,92.311,88.908,87.817,88.703,88.693,JUL,summer,201
2002JUL21,21/7/02,2002,93.065,88.834,87.297,88.778,88.834,JUL,summer,202
2002JUL22,22/7/02,2002,92.333,89.577,86.883,88.861,88.92,JUL,summer,203
2002JUL23,23/7/02,2002,86.858,92.66,92.863,88.718,88.705,JUL,summer,204
2002JUL24,24/7/02,2002,93.069,92.858,92.784,88.537,88.629,JUL,summer,205
2002JUL25,25/7/02,2002,87.025,87.55,87.081,88.613,88.626,JUL,summer,206
2002JUL26,26/7/02,2002,87.474,87.056,92.888,89.164,89.177,JUL,summer,207
2002JUL27,27/7/02,2002,92.396,89.657,89.351,88.932,88.883,JUL,summer,208
2002JUL28,28/7/02,2002,89.851,89.52,89.676,88.67,88.744,JUL,summer,209
2002JUL29,29/7/02,2002,87.947,89.471,89.819,88.566,88.671,JUL,summer,210
2002JUL30,30/7/02,2002,86.89,92.778,92.608,88.653,88.745,JUL,summer,211
2002JUL31,31/7/02,2002,92.938,92.61,92.567,88.751,88.818,JUL,summer,212
2002AUG01,1/8/02,2002,92.899,92.485,92.507,88.683,88.777,AUG,summer,213
2002AUG02,2/8/02,2002,86.936,92.456,92.585,88.733,88.839,AUG,summer,214
2002AUG03,3/8/02,2002,93.058,92.608,92.637,88.702,88.812,AUG,summer,215
2002AUG04,4/8/02,2002,93.129,92.82,92.763,88.832,89.038,AUG,summer,216
2002AUG05,5/8/02,2002,86.931,87.239,92.879,88.757,89.002,AUG,summer,217
2002AUG06,6/8/02,2002,91.857,92.778,92.702,88.677,88.723,AUG,summer,218
2002AUG07,7/8/02,2002,88.804,89.389,92.86,88.658,88.717,AUG,summer,219
2002AUG08,8/8/02,2002,88.665,89.432,89.04,88.598,88.625,AUG,summer,220
2002AUG09,9/8/02,2002,86.933,88.198,92.958,88.794,88.823,AUG,summer,221
2002AUG10,10/8/02,2002,93.086,89.237,87.763,88.819,88.861,AUG,summer,222
2002AUG11,11/8/02,2002,92.727,89.378,87.195,88.659,88.722,AUG,summer,223
2002AUG12,12/8/02,2002,87.786,89.327,88.7,88.658,88.79,AUG,summer,224
2002AUG13,13/8/02,2002,89.947,89.431,89.017,88.4,88.546,AUG,summer,225
2002AUG14,14/8/02,2002,92.356,89.384,89.124,88.441,88.528,AUG,summer,226
2002AUG15,15/8/02,2002,92.872,88.751,92.85,88.616,88.681,AUG,summer,227
2002AUG16,16/8/02,2002,87.201,92.78,92.638,88.665,88.694,AUG,summer,228
2002AUG17,17/8/02,2002,87.041,92.85,92.618,88.724,88.789,AUG,summer,229
2002AUG18,18/8/02,2002,88.948,89.391,89.393,88.753,88.876,AUG,summer,230
2002AUG19,19/8/02,2002,89.305,89.395,89.622,88.7,88.782,AUG,summer,231
2002AUG20,20/8/02,2002,89.777,89.589,92.065,88.788,88.902,AUG,summer,232
2002AUG21,21/8/02,2002,89.176,89.397,89.215,88.856,88.987,AUG,summer,233
2002AUG22,22/8/02,2002,87.399,89.35,87.561,88.396,88.506,AUG,summer,234
2002AUG23,23/8/02,2002,92.153,89.347,87.231,88.425,88.433,AUG,summer,235
2002AUG24,24/8/02,2002,90.606,89.426,89.498,88.562,88.578,AUG,summer,236
2002AUG25,25/8/02,2002,88.822,89.493,90,88.739,88.653,AUG,summer,237
2002AUG26,26/8/02,2002,88.377,89.678,92.531,88.911,88.798,AUG,summer,238
2002AUG27,27/8/02,2002,86.979,91.429,92.785,88.973,88.896,AUG,summer,239
2002AUG28,28/8/02,2002,86.923,92.834,92.638,88.486,88.469,AUG,summer,240
2002AUG29,29/8/02,2002,86.868,86.99,86.89,88.435,88.457,AUG,summer,241
2002AUG30,30/8/02,2002,92.893,92.839,92.671,88.513,88.528,AUG,summer,242
2002AUG31,31/8/02,2002,87.234,92.566,92.526,88.711,88.74,AUG,summer,243
2002SEP01,1/9/02,2002,92.916,92.556,92.512,88.904,88.936,SEP,fall,244
2002SEP02,2/9/02,2002,92.685,92.53,92.545,89.104,88.926,SEP,fall,245
2002SEP03,3/9/02,2002,92.687,92.565,92.561,88.936,88.929,SEP,fall,246
2002SEP04,4/9/02,2002,86.957,92.699,92.713,88.944,88.954,SEP,fall,247
2002SEP05,5/9/02,2002,91.951,92.969,92.776,88.866,88.845,SEP,fall,248
2002SEP06,6/9/02,2002,88.586,89.337,89.017,88.676,88.731,SEP,fall,249
2002SEP07,7/9/02,2002,88.31,89.446,88.429,88.819,88.845,SEP,fall,250
2002SEP08,8/9/02,2002,92.86,92.648,92.664,88.864,88.916,SEP,fall,251
2002SEP09,9/9/02,2002,92.494,92.69,92.611,88.861,88.804,SEP,fall,252
2002SEP10,10/9/02,2002,89.337,89.508,89.576,88.879,88.908,SEP,fall,253
2002SEP11,11/9/02,2002,87.644,89.415,89.182,88.721,88.774,SEP,fall,254
2002SEP12,12/9/02,2002,87.121,92.89,92.712,88.774,88.869,SEP,fall,255
2002SEP13,13/9/02,2002,93.128,92.625,92.657,89.235,89.243,SEP,fall,256
2002SEP14,14/9/02,2002,93.122,87.573,92.982,88.799,88.815,SEP,fall,257
2002SEP15,15/9/02,2002,92.987,89.412,88.355,88.604,88.621,SEP,fall,258
2002SEP16,16/9/02,2002,86.858,89.396,86.92,88.771,88.927,SEP,fall,259
2002SEP17,17/9/02,2002,87.005,89.412,87.623,89.773,89.81,SEP,fall,260
2002SEP18,18/9/02,2002,88.264,89.456,89.237,88.927,88.869,SEP,fall,261
2002SEP19,19/9/02,2002,87.767,89.284,87.229,88.763,88.81,SEP,fall,262
2002SEP20,20/9/02,2002,87.271,92.832,92.84,88.674,88.707,SEP,fall,263
2002SEP21,21/9/02,2002,87.565,92.703,92.744,88.831,88.942,SEP,fall,264
2002SEP22,22/9/02,2002,86.94,92.244,92.435,89.224,89.135,SEP,fall,265
2002SEP23,23/9/02,2002,92.434,91.849,92.642,88.753,88.822,SEP,fall,266
2002SEP24,24/9/02,2002,86.904,89.277,87.459,88.618,88.72,SEP,fall,267
2002SEP25,25/9/02,2002,88.145,92.356,92.827,88.618,88.678,SEP,fall,268
2002SEP26,26/9/02,2002,87.952,89.418,89.044,88.605,88.682,SEP,fall,269
2002SEP27,27/9/02,2002,87.407,88.339,93.042,88.536,88.558,SEP,fall,270
2002SEP28,28/9/02,2002,92.875,92.731,92.78,88.662,88.751,SEP,fall,271
2002SEP29,29/9/02,2002,87.644,92.345,92.605,88.695,88.681,SEP,fall,272
2002SEP30,30/9/02,2002,92.953,92.43,92.699,88.408,88.5,SEP,fall,273
2002OCT01,1/10/02,2002,86.906,92.653,92.912,88.59,88.652,OCT,fall,274
2002OCT02,2/10/02,2002,87.143,92.806,92.984,88.748,88.783,OCT,fall,275
2002OCT03,3/10/02,2002,87.291,92.034,92.815,88.967,89.041,OCT,fall,276
2002OCT04,4/10/02,2002,93.014,89.892,87.051,88.598,88.6,OCT,fall,277
2002OCT05,5/10/02,2002,92.834,90.158,93.056,88.584,88.653,OCT,fall,278
2002OCT06,6/10/02,2002,86.958,89.526,88.784,89.062,89.108,OCT,fall,279
2002OCT07,7/10/02,2002,87.128,87.348,86.882,88.751,88.808,OCT,fall,280
2002OCT08,8/10/02,2002,92.82,92.639,92.823,88.803,88.806,OCT,fall,281
2002OCT09,9/10/02,2002,92.615,90.876,86.858,88.584,88.602,OCT,fall,282
2002OCT10,10/10/02,2002,87.121,92.596,92.808,88.663,88.73,OCT,fall,283
2002OCT11,11/10/02,2002,92.974,91.951,92.973,88.862,88.923,OCT,fall,284
2002OCT12,12/10/02,2002,86.928,89.846,89.441,88.967,89.121,OCT,fall,285
2002OCT13,13/10/02,2002,87.459,89.688,87.786,89.225,89.366,OCT,fall,286
2002OCT14,14/10/02,2002,87.244,89.46,86.897,88.929,89.081,OCT,fall,287
2002OCT15,15/10/02,2002,86.953,92.532,92.648,89.143,89.114,OCT,fall,288
2002OCT16,16/10/02,2002,87.131,92.617,92.719,88.698,88.725,OCT,fall,289
2002OCT17,17/10/02,2002,87.322,92.551,92.554,88.731,88.78,OCT,fall,290
2002OCT18,18/10/02,2002,87.413,92.442,92.571,88.992,89.012,OCT,fall,291
2002OCT19,19/10/02,2002,93.097,92.388,92.656,91.344,90.464,OCT,fall,292
2002OCT20,20/10/02,2002,86.858,92.356,92.763,89.62,89.3,OCT,fall,293
2002OCT21,21/10/02,2002,87.679,92.558,92.905,88.7,88.798,OCT,fall,294
2002OCT22,22/10/02,2002,87.609,92.625,92.958,88.649,88.834,OCT,fall,295
2002OCT23,23/10/02,2002,87.277,92.435,92.826,88.538,88.728,OCT,fall,296
2002OCT24,24/10/02,2002,92.702,92.374,92.77,88.637,88.91,OCT,fall,297
2002OCT25,25/10/02,2002,86.942,90.171,92.848,88.73,88.924,OCT,fall,298
2002OCT26,26/10/02,2002,92.897,89.669,87.263,88.737,88.862,OCT,fall,299
2002OCT27,27/10/02,2002,86.958,89.568,88.782,88.667,88.844,OCT,fall,300
2002OCT28,28/10/02,2002,87.075,92.578,92.625,88.779,89.002,OCT,fall,301
2002OCT29,29/10/02,2002,93.013,92.584,92.699,89.325,90.093,OCT,fall,302
2002OCT30,30/10/02,2002,86.992,92.565,92.731,88.778,88.905,OCT,fall,303
2002OCT31,31/10/02,2002,86.96,92.627,92.763,88.6,88.796,OCT,fall,304
2002NOV01,1/11/02,2002,87.335,92.622,92.722,88.611,88.844,NOV,fall,305
2002NOV02,2/11/02,2002,88.018,92.415,92.528,88.641,88.786,NOV,fall,306
2002NOV03,3/11/02,2002,92.31,92.413,92.72,88.606,88.732,NOV,fall,307
2002NOV04,4/11/02,2002,88.567,90.643,92.405,88.663,88.837,NOV,fall,308
2002NOV05,5/11/02,2002,91.992,90.012,90.528,88.888,88.979,NOV,fall,309
2002NOV06,6/11/02,2002,88.011,89.565,89.412,88.538,88.638,NOV,fall,310
2002NOV07,7/11/02,2002,92.263,92.667,92.746,88.61,88.645,NOV,fall,311
2002NOV08,8/11/02,2002,89.546,89.563,89.655,88.107,88.328,NOV,fall,312
2002NOV09,9/11/02,2002,87.233,92.828,92.719,88.435,88.488,NOV,fall,313
2002NOV10,10/11/02,2002,92.916,92.479,92.525,88.581,88.594,NOV,fall,314
2002NOV11,11/11/02,2002,86.919,92.424,92.678,88.492,88.429,NOV,fall,315
2002NOV12,12/11/02,2002,86.985,92.425,92.79,88.4,88.489,NOV,fall,316
2002NOV13,13/11/02,2002,87.192,92.653,92.834,88.429,88.481,NOV,fall,317
2002NOV14,14/11/02,2002,87.052,92.681,92.875,88.331,88.389,NOV,fall,318
2002NOV15,15/11/02,2002,90.97,89.709,89.19,88.415,88.598,NOV,fall,319
2002NOV16,16/11/02,2002,90.195,89.647,89.81,88.47,88.611,NOV,fall,320
2002NOV17,17/11/02,2002,89.929,89.628,89.908,88.533,88.633,NOV,fall,321
2002NOV18,18/11/02,2002,89.648,89.41,89.673,88.485,88.58,NOV,fall,322
2002NOV19,19/11/02,2002,89.876,89.011,89.971,88.502,88.593,NOV,fall,323
2002NOV20,20/11/02,2002,89.156,89.608,90.829,88.677,88.939,NOV,fall,324
2002NOV21,21/11/02,2002,90.983,89.801,90.245,88.946,89.366,NOV,fall,325
2002NOV22,22/11/02,2002,90.104,89.556,89.681,88.583,88.771,NOV,fall,326
2002NOV23,23/11/02,2002,90.453,89.641,89.737,88.668,88.984,NOV,fall,327
2002NOV24,24/11/02,2002,89.835,92.521,92.034,88.788,89.657,NOV,fall,328
2002NOV25,25/11/02,2002,87.993,89.702,89.605,89.369,89.755,NOV,fall,329
2002NOV26,26/11/02,2002,86.916,92.375,92.967,88.846,89.182,NOV,fall,330
2002NOV27,27/11/02,2002,90.592,89.848,89.842,89.017,89.613,NOV,fall,331
2002NOV28,28/11/02,2002,90.024,89.61,89.704,89.151,89.718,NOV,fall,332
2002NOV29,29/11/02,2002,88.893,89.525,89.601,88.898,89.305,NOV,fall,333
2002NOV30,30/11/02,2002,88.502,89.446,89.405,89.267,90.134,NOV,fall,334
2002DEC01,1/12/02,2002,87.62,92.746,92.876,88.806,88.947,DEC,winter,335
2002DEC02,2/12/02,2002,87.236,92.604,92.755,88.741,88.77,DEC,winter,336
2002DEC03,3/12/02,2002,91.837,92.461,92.567,89.07,89.51,DEC,winter,337
2002DEC04,4/12/02,2002,92.897,92.531,92.173,88.576,88.607,DEC,winter,338
2002DEC05,5/12/02,2002,86.917,92.612,92.503,88.727,88.829,DEC,winter,339
2002DEC06,6/12/02,2002,93.042,92.578,92.672,88.981,89.399,DEC,winter,340
2002DEC07,7/12/02,2002,86.876,92.571,92.659,88.706,88.95,DEC,winter,341
2002DEC08,8/12/02,2002,87.477,92.561,92.692,88.683,88.782,DEC,winter,342
2002DEC09,9/12/02,2002,87.669,92.588,92.758,88.725,88.774,DEC,winter,343
2002DEC10,10/12/02,2002,87.685,92.723,92.854,88.886,88.734,DEC,winter,344
2002DEC11,11/12/02,2002,87.43,92.674,92.753,89.547,86.858,DEC,winter,345
2002DEC12,12/12/02,2002,93.017,92.682,92.66,86.991,87.362,DEC,winter,346
2002DEC13,13/12/02,2002,87.466,92.584,92.642,86.858,87.43,DEC,winter,347
2002DEC14,14/12/02,2002,88.866,92.386,92.233,92.906,87.721,DEC,winter,348
2002DEC15,15/12/02,2002,90.486,89.807,90.147,87.71,88.001,DEC,winter,349
2002DEC16,16/12/02,2002,89.304,89.583,89.743,91.611,88.627,DEC,winter,350
2002DEC17,17/12/02,2002,89.49,89.508,89.651,88.716,88.716,DEC,winter,351
2002DEC18,18/12/02,2002,87.754,89.35,89.049,88.557,88.658,DEC,winter,352
2002DEC19,19/12/02,2002,91.249,92.872,92.65,88.388,88.487,DEC,winter,353
2002DEC20,20/12/02,2002,89.34,89.692,89.882,88.701,88.811,DEC,winter,354
2002DEC21,21/12/02,2002,87.763,88.988,87.39,88.523,88.622,DEC,winter,355
2002DEC22,22/12/02,2002,90.643,92.745,92.923,88.417,88.545,DEC,winter,356
2002DEC23,23/12/02,2002,89.862,89.651,89.837,90,89.337,DEC,winter,357
2002DEC24,24/12/02,2002,90.008,89.624,89.833,88.461,88.624,DEC,winter,358
2002DEC25,25/12/02,2002,90.245,89.627,89.881,88.494,88.625,DEC,winter,359
2002DEC26,26/12/02,2002,89.722,89.716,89.83,88.573,88.692,DEC,winter,360
2002DEC27,27/12/02,2002,89.584,89.637,89.765,88.468,88.602,DEC,winter,361
2002DEC28,28/12/02,2002,90.146,89.64,89.77,88.454,88.609,DEC,winter,362
2002DEC29,29/12/02,2002,89.839,89.993,90.036,88.471,88.666,DEC,winter,363
2002DEC30,30/12/02,2002,90.158,89.717,89.892,87.966,88.582,DEC,winter,364
2002DEC31,31/12/02,2002,89.926,88.189,89.573,88.444,88.573,DEC,winter,365
2003JAN01,1/1/03,2003,90.029,89.409,89.722,88.506,88.597,JAN,winter,1
2003JAN02,2/1/03,2003,89.585,89.468,89.723,91.913,91.921,JAN,winter,2
2003JAN03,3/1/03,2003,89.046,89.319,89.7,88.429,88.65,JAN,winter,3
2003JAN04,4/1/03,2003,87.924,92.972,92.615,88.429,88.567,JAN,winter,4
2003JAN05,5/1/03,2003,89.803,92.716,92.631,88.406,88.692,JAN,winter,5
2003JAN06,6/1/03,2003,90.374,89.798,89.912,88.525,88.733,JAN,winter,6
2003JAN07,7/1/03,2003,90.158,89.588,89.755,88.594,88.727,JAN,winter,7
2003JAN08,8/1/03,2003,90.124,89.435,89.693,88.533,88.707,JAN,winter,8
2003JAN09,9/1/03,2003,89.88,89.399,89.585,88.552,88.661,JAN,winter,9
2003JAN10,10/1/03,2003,88.853,92.617,92.607,88.61,88.758,JAN,winter,10
2003JAN11,11/1/03,2003,89.448,92.769,92.42,88.813,89.01,JAN,winter,11
2003JAN12,12/1/03,2003,90.168,89.501,89.853,89.601,90.298,JAN,winter,12
2003JAN13,13/1/03,2003,89.582,89.503,89.687,89.377,89.215,JAN,winter,13
2003JAN14,14/1/03,2003,89.023,89.601,89.589,89.049,88.378,JAN,winter,14
2003JAN15,15/1/03,2003,88.166,92.481,86.858,88.68,88.411,JAN,winter,15
2003JAN16,16/1/03,2003,87.356,92.653,92.695,88.364,88.254,JAN,winter,16
2003JAN17,17/1/03,2003,90.927,92.804,92.928,88.526,88.382,JAN,winter,17
2003JAN18,18/1/03,2003,89.699,89.596,89.744,89.285,88.784,JAN,winter,18
2003JAN19,19/1/03,2003,89.215,89.445,89.532,88.472,88.424,JAN,winter,19
2003JAN20,20/1/03,2003,88,89.743,87.841,88.59,88.509,JAN,winter,20
2003JAN21,21/1/03,2003,87.778,92.669,92.71,88.688,88.549,JAN,winter,21
2003JAN22,22/1/03,2003,86.891,92.563,92.617,88.605,88.54,JAN,winter,22
2003JAN23,23/1/03,2003,87.472,92.6,92.719,88.501,88.582,JAN,winter,23
2003JAN24,24/1/03,2003,91.332,92.447,91.449,88.388,88.526,JAN,winter,24
2003JAN25,25/1/03,2003,89.94,89.545,89.717,88.71,88.916,JAN,winter,25
2003JAN26,26/1/03,2003,89.382,89.568,89.734,88.615,88.766,JAN,winter,26
2003JAN27,27/1/03,2003,89.096,89.657,89.766,88.603,88.64,JAN,winter,27
2003JAN28,28/1/03,2003,88.096,87.596,87.269,88.501,88.591,JAN,winter,28
2003JAN29,29/1/03,2003,88.763,86.958,88.016,88.467,88.523,JAN,winter,29
2003JAN30,30/1/03,2003,90.878,89.702,89.913,89.734,90.974,JAN,winter,30
2003JAN31,31/1/03,2003,90.405,89.721,89.934,91.375,91.754,JAN,winter,31
2003FEB01,1/2/03,2003,89.579,89.521,89.84,92.356,92.969,FEB,winter,32
2003FEB02,2/2/03,2003,89.305,89.498,89.653,87.133,88.064,FEB,winter,33
2003FEB03,3/2/03,2003,88.148,89.062,89.847,88.299,88.353,FEB,winter,34
2003FEB04,4/2/03,2003,87.505,92.76,92.567,88.404,88.465,FEB,winter,35
2003FEB05,5/2/03,2003,87.713,92.771,92.862,88.452,88.553,FEB,winter,36
2003FEB06,6/2/03,2003,89.878,92.778,90.951,88.476,88.57,FEB,winter,37
2003FEB07,7/2/03,2003,89.816,89.539,89.765,88.598,88.705,FEB,winter,38
2003FEB08,8/2/03,2003,89.469,89.452,89.67,88.57,88.684,FEB,winter,39
2003FEB09,9/2/03,2003,88.545,89.396,89.425,88.563,88.694,FEB,winter,40
2003FEB10,10/2/03,2003,87.985,92.938,92.688,88.573,88.652,FEB,winter,41
2003FEB11,11/2/03,2003,89.35,92.987,89.952,88.649,88.727,FEB,winter,42
2003FEB12,12/2/03,2003,88.16,92.799,91.98,88.654,88.682,FEB,winter,43
2003FEB13,13/2/03,2003,88.606,92.8,92.188,88.669,88.78,FEB,winter,44
2003FEB14,14/2/03,2003,88.27,92.828,92.666,88.606,88.638,FEB,winter,45
2003FEB15,15/2/03,2003,92.917,88.232,88.899,88.436,88.429,FEB,winter,46
2003FEB16,16/2/03,2003,90.121,92.688,90.236,89.235,90,FEB,winter,47
2003FEB17,17/2/03,2003,90.349,90.218,90.481,90.146,89.885,FEB,winter,48
2003FEB18,18/2/03,2003,89.908,89.841,90.017,91.169,91.044,FEB,winter,49
2003FEB19,19/2/03,2003,88.094,89.645,89.759,88.473,88.504,FEB,winter,50
2003FEB20,20/2/03,2003,87.887,92.719,92.7,88.424,88.483,FEB,winter,51
2003FEB21,21/2/03,2003,88.079,86.926,88.945,88.067,88.139,FEB,winter,52
2003FEB22,22/2/03,2003,88.523,92.8,90.833,87.879,88.193,FEB,winter,53
2003FEB23,23/2/03,2003,92.935,92.602,92.427,88.321,88.445,FEB,winter,54
2003FEB24,24/2/03,2003,88.639,92.5,91.03,88.086,88.468,FEB,winter,55
2003FEB25,25/2/03,2003,88.311,92.728,92.812,88.23,88.377,FEB,winter,56
2003FEB26,26/2/03,2003,87.107,92.551,92.52,88.195,88.291,FEB,winter,57
2003FEB27,27/2/03,2003,91.782,92.304,92.023,87.493,87.977,FEB,winter,58
2003FEB28,28/2/03,2003,90.533,89.879,90.087,88.414,88.536,FEB,winter,59
2003MAR01,1/3/03,2003,90.242,89.783,89.961,89.323,89.049,MAR,spring,60
2003MAR02,2/3/03,2003,89.76,89.657,89.813,88.646,88.688,MAR,spring,61
2003MAR03,3/3/03,2003,89.099,89.308,89.835,88.458,88.538,MAR,spring,62
2003MAR04,4/3/03,2003,87.948,92.792,92.241,88.559,88.59,MAR,spring,63
2003MAR05,5/3/03,2003,88.292,92.757,92.174,91.924,92.232,MAR,spring,64
2003MAR06,6/3/03,2003,87.313,92.752,92.757,88.236,88.576,MAR,spring,65
2003MAR07,7/3/03,2003,87.077,92.664,92.492,88.525,88.545,MAR,spring,66
2003MAR08,8/3/03,2003,86.997,92.886,92.21,88.619,88.627,MAR,spring,67
2003MAR09,9/3/03,2003,90.023,89.718,89.692,88.606,88.663,MAR,spring,68
2003MAR10,10/3/03,2003,88.965,89.385,89.588,88.61,88.708,MAR,spring,69
2003MAR11,11/3/03,2003,87.985,92.794,92.57,88.53,88.592,MAR,spring,70
2003MAR12,12/3/03,2003,87.787,92.899,92.772,88.687,88.774,MAR,spring,71
2003MAR13,13/3/03,2003,88.163,88.429,88.847,88.47,88.496,MAR,spring,72
2003MAR14,14/3/03,2003,89.947,89.713,89.872,90.038,89.593,MAR,spring,73
2003MAR15,15/3/03,2003,90.242,89.645,89.884,88.737,88.765,MAR,spring,74
2003MAR16,16/3/03,2003,90.116,89.53,89.771,88.613,88.693,MAR,spring,75
2003MAR17,17/3/03,2003,87.886,89.435,89.579,88.514,88.581,MAR,spring,76
2003MAR18,18/3/03,2003,86.962,92.493,92.261,88.442,88.472,MAR,spring,77
2003MAR19,19/3/03,2003,87.155,92.645,92.524,88.672,88.701,MAR,spring,78
2003MAR20,20/3/03,2003,88.777,86.917,87.142,88.607,88.595,MAR,spring,79
2003MAR21,21/3/03,2003,87.743,89.486,89.678,88.611,88.669,MAR,spring,80
2003MAR22,22/3/03,2003,87.263,91.914,90.286,88.572,88.772,MAR,spring,81
2003MAR23,23/3/03,2003,87.229,92.738,92.647,88.591,88.637,MAR,spring,82
2003MAR24,24/3/03,2003,87.938,92.682,92.356,88.607,88.651,MAR,spring,83
2003MAR25,25/3/03,2003,87.531,92.698,92.477,88.703,88.806,MAR,spring,84
2003MAR26,26/3/03,2003,88.113,93,86.908,88.614,88.643,MAR,spring,85
2003MAR27,27/3/03,2003,91.131,89.858,89.739,88.685,88.725,MAR,spring,86
2003MAR28,28/3/03,2003,91.262,89.621,89.822,88.748,89.054,MAR,spring,87
2003MAR29,29/3/03,2003,89.702,89.637,89.879,88.893,88.836,MAR,spring,88
2003MAR30,30/3/03,2003,89.699,89.678,89.954,88.912,88.765,MAR,spring,89
2003MAR31,31/3/03,2003,87.553,92.88,92.316,88.599,88.363,MAR,spring,90
2003APR01,1/4/03,2003,88.117,92.897,87.207,88.683,88.353,APR,spring,91
2003APR02,2/4/03,2003,90.388,91.346,90.546,92.122,92.376,APR,spring,92
2003APR03,3/4/03,2003,90.206,89.634,89.74,90.852,90.345,APR,spring,93
2003APR04,4/4/03,2003,90.5,89.565,89.751,88.828,88.711,APR,spring,94
2003APR05,5/4/03,2003,87.612,89.954,90.089,88.751,88.699,APR,spring,95
2003APR06,6/4/03,2003,87.811,92.884,92.883,88.703,88.676,APR,spring,96
2003APR07,7/4/03,2003,87.72,92.921,93,88.585,88.602,APR,spring,97
2003APR08,8/4/03,2003,87.8,92.64,92.678,88.619,88.698,APR,spring,98
2003APR09,9/4/03,2003,87.555,92.578,92.82,88.738,89.001,APR,spring,99
2003APR10,10/4/03,2003,87.517,92.655,87,88.625,88.829,APR,spring,100
2003APR11,11/4/03,2003,87.479,88.936,89.536,88.617,88.682,APR,spring,101
2003APR12,12/4/03,2003,87.773,92.598,92.304,88.597,88.647,APR,spring,102
2003APR13,13/4/03,2003,87.692,92.839,92.713,88.655,88.809,APR,spring,103
2003APR14,14/4/03,2003,88.184,87.706,87.821,88.664,88.782,APR,spring,104
2003APR15,15/4/03,2003,87.444,92.998,92.64,88.523,88.58,APR,spring,105
2003APR16,16/4/03,2003,87.208,92.687,92.57,88.491,88.617,APR,spring,106
2003APR17,17/4/03,2003,92.332,92.706,92.093,88.944,89.148,APR,spring,107
2003APR18,18/4/03,2003,87.111,92.473,91.991,90.712,91.028,APR,spring,108
2003APR19,19/4/03,2003,92.987,92.094,92.411,90.785,91.131,APR,spring,109
2003APR20,20/4/03,2003,88.043,92.81,92.913,89.143,88.68,APR,spring,110
2003APR21,21/4/03,2003,87.667,92.826,92.748,88.597,88.466,APR,spring,111
2003APR22,22/4/03,2003,87.661,92.845,92.715,88.955,88.638,APR,spring,112
2003APR23,23/4/03,2003,87.972,92.786,92.652,90.858,91.54,APR,spring,113
2003APR24,24/4/03,2003,87.056,92.484,91.695,91.615,91.806,APR,spring,114
2003APR25,25/4/03,2003,89.234,89.734,89.768,89.373,89.367,APR,spring,115
2003APR26,26/4/03,2003,88.321,89.671,89.536,89.115,88.95,APR,spring,116
2003APR27,27/4/03,2003,87.701,92.6,92.461,89.017,89.012,APR,spring,117
2003APR28,28/4/03,2003,87.493,92.651,92.646,88.748,88.703,APR,spring,118
2003APR29,29/4/03,2003,91.58,92.589,92.338,88.746,88.728,APR,spring,119
2003APR30,30/4/03,2003,89.909,89.668,89.803,90.265,90.062,APR,spring,120
2003MAY01,1/5/03,2003,89.914,89.606,89.757,89.113,89.007,MAY,spring,121
2003MAY02,2/5/03,2003,89.509,89.467,89.742,88.774,88.816,MAY,spring,122
2003MAY03,3/5/03,2003,89.463,89.536,91.168,88.535,88.589,MAY,spring,123
2003MAY04,4/5/03,2003,92.575,92.529,92.257,88.588,88.584,MAY,spring,124
2003MAY05,5/5/03,2003,92.789,89.743,90.653,89.978,89.508,MAY,spring,125
2003MAY06,6/5/03,2003,92.901,87.484,87.024,88.888,88.866,MAY,spring,126
2003MAY07,7/5/03,2003,87.391,92.43,92.52,88.95,89.202,MAY,spring,127
2003MAY08,8/5/03,2003,88.066,93.046,92.912,89.732,90.111,MAY,spring,128
2003MAY09,9/5/03,2003,87.356,92.804,92.73,89.036,89.204,MAY,spring,129
2003MAY10,10/5/03,2003,93.082,92.619,92.49,88.832,89.196,MAY,spring,130
2003MAY11,11/5/03,2003,87.298,92.678,92.487,90.228,90.498,MAY,spring,131
2003MAY12,12/5/03,2003,92.41,92.328,91.64,89.936,90.115,MAY,spring,132
2003MAY13,13/5/03,2003,92.804,92.938,89.755,89.488,89.426,MAY,spring,133
2003MAY14,14/5/03,2003,87.139,92.579,92.441,89.185,89.353,MAY,spring,134
2003MAY15,15/5/03,2003,92.815,92.682,92.305,89.569,89.616,MAY,spring,135
2003MAY16,16/5/03,2003,87.285,91.955,92.356,90.735,90.765,MAY,spring,136
2003MAY17,17/5/03,2003,87.161,92.678,92.911,90.492,89.702,MAY,spring,137
2003MAY18,18/5/03,2003,89.582,92.78,93.101,89.082,89.258,MAY,spring,138
2003MAY19,19/5/03,2003,87.63,92.949,87.997,88.993,88.927,MAY,spring,139
2003MAY20,20/5/03,2003,87.714,92.684,87,88.907,88.838,MAY,spring,140
